Trepa-Colinas;;;;
Iteracao;Solucao;MBF;Custo;Best
450;4 5 6 7 8 15 20 23 29 30 31 33 37 41 45 46 50 51 55 56 57 59 63 64 ;-488.186676;-494;0
451;1 5 7 8 10 11 12 14 16 17 18 19 21 23 24 28 29 32 33 35 36 41 45 51 53 55 56 63 64 ;-488.722839;-730;0
452;1 2 6 7 9 13 15 18 20 24 27 29 31 34 43 44 48 50 55 56 60 61 62 ;-488.659302;-460;0
453;1 5 7 8 13 14 17 19 20 24 28 29 33 36 37 38 40 43 44 54 60 63 ;-488.494476;-414;0
454;2 4 5 9 12 14 15 18 20 21 22 23 24 27 30 31 35 38 42 50 51 52 56 58 60 61 63 64 ;-488.938324;-690;0
455;1 4 7 8 12 13 15 18 19 21 25 30 31 34 40 41 44 48 53 56 57 59 63 ;-488.901093;-472;0
456;1 5 6 9 17 19 22 23 24 33 34 35 36 38 42 43 44 48 49 54 56 57 ;-488.714905;-404;0
457;6 7 12 14 18 19 23 25 26 30 31 33 35 38 40 42 43 44 45 50 51 58 59 61 64 ;-488.853394;-552;0
458;2 3 6 9 13 14 18 19 23 26 28 33 34 39 40 41 42 43 45 46 47 51 53 55 56 57 60 61 63 ;-489.384277;-732;0
459;2 6 7 14 15 16 18 20 21 22 23 24 27 28 29 30 33 39 40 43 45 47 48 50 52 63 ;-489.586060;-582;0
460;1 2 5 6 7 8 11 13 18 21 22 28 29 34 35 38 43 45 46 50 58 59 ;-489.408691;-408;0
461;1 6 9 11 15 16 17 22 27 31 42 44 46 47 48 49 50 55 58 59 ;-489.080261;-338;0
462;2 5 6 8 9 11 13 21 25 28 29 31 36 43 46 49 56 57 58 60 61 62 64 ;-489.004333;-454;0
463;2 6 9 16 21 22 26 27 28 30 32 45 46 47 48 51 52 55 60 ;-488.604767;-304;0
464;5 6 14 18 19 22 25 26 30 31 35 39 44 45 48 52 54 55 56 57 58 ;-488.375000;-382;0
465;5 8 14 18 24 27 28 34 37 38 39 41 42 47 49 51 52 53 54 58 61 ;-488.154846;-386;0
466;12 13 15 19 20 23 27 28 30 31 32 34 35 37 43 46 47 50 53 58 62 63 ;-487.995697;-414;0
467;1 4 5 6 11 15 17 19 22 31 34 35 39 44 45 46 48 51 53 61 62 ;-487.777313;-386;0
468;3 4 5 8 9 13 17 22 23 31 32 35 37 40 42 43 49 51 53 54 58 59 61 63 ;-487.811951;-504;0
469;1 2 6 13 14 15 22 26 28 32 33 34 35 39 40 41 43 44 46 49 56 59 61 ;-487.756927;-462;0
470;2 3 4 5 8 12 16 22 23 26 28 31 36 37 39 43 44 45 50 54 59 60 63 ;-487.693604;-458;0
471;2 3 8 11 13 15 16 22 23 29 30 33 35 39 42 45 47 48 50 63 64 ;-487.464966;-380;0
472;1 3 8 10 13 15 21 22 23 27 30 34 38 41 44 48 49 52 58 62 ;-487.199158;-362;0
473;3 8 9 11 16 19 25 26 28 33 34 35 39 50 52 54 56 57 58 59 63 64 ;-487.044403;-414;0
474;1 6 7 8 10 12 14 16 19 20 23 24 25 35 36 39 42 44 46 48 50 55 58 62 64 ;-487.139252;-532;0
475;2 3 4 5 7 8 9 13 16 18 19 21 24 25 26 30 34 37 38 39 42 45 49 53 54 56 59 60 63 ;-487.675781;-742;0
476;1 2 4 5 9 10 11 14 15 17 18 21 22 24 27 32 35 36 37 40 41 44 45 46 47 53 55 58 60 61 62 63 ;-488.550415;-904;0
477;2 13 15 16 19 25 26 31 32 35 37 38 42 45 48 58 59 60 64 ;-488.171906;-308;0
478;1 2 3 6 8 16 20 22 24 25 30 32 34 36 39 42 44 45 46 48 51 53 55 56 57 58 60 61 63 64 ;-488.790802;-784;0
479;1 2 3 14 15 20 21 22 27 28 29 31 32 33 34 48 49 59 60 62 64 ;-488.555328;-376;0
480;1 6 9 12 16 17 19 22 25 26 30 31 34 35 36 43 44 46 49 51 53 54 57 61 62 64 ;-488.758331;-586;0
481;1 2 3 6 11 12 13 14 17 18 22 24 31 39 40 42 43 47 48 50 52 53 55 57 60 61 64 ;-489.085236;-646;0
482;3 8 10 13 14 19 24 27 28 29 30 31 34 36 42 46 48 49 52 54 55 60 61 62 ;-489.112030;-502;0
483;1 3 4 8 10 12 14 21 22 23 26 28 29 33 34 36 40 44 46 49 58 64 ;-488.960663;-416;0
484;3 7 8 10 14 15 16 18 23 24 26 28 29 32 33 36 45 46 54 58 61 ;-488.731415;-378;0
485;1 20 25 27 30 37 41 42 43 46 48 51 53 54 55 56 58 63 ;-488.301025;-280;0
486;2 4 10 13 14 15 16 17 20 26 27 31 33 36 37 39 41 44 45 48 51 52 61 64 ;-488.325104;-500;0
487;1 2 5 8 10 13 15 18 19 20 21 22 23 24 27 30 31 32 36 43 44 47 53 54 55 57 58 62 64 ;-488.825470;-732;0
488;1 2 3 5 9 11 14 16 18 21 25 29 33 34 35 38 40 43 49 50 51 54 55 60 63 ;-488.926239;-538;0
489;6 7 15 18 27 29 33 35 39 43 44 47 52 53 54 56 57 58 59 60 ;-488.621674;-340;0
490;1 3 4 11 20 21 23 24 26 27 30 35 38 39 44 49 55 58 59 62 ;-488.330627;-346;0
491;1 3 4 7 13 14 16 17 22 23 24 26 32 33 45 47 49 50 51 56 59 60 64 ;-488.268829;-458;0
492;1 2 7 8 10 11 13 15 16 17 19 23 25 31 34 43 45 49 50 52 53 54 56 57 59 63 ;-488.463409;-584;0
493;2 3 4 6 7 9 10 14 17 18 20 24 25 26 27 28 30 31 34 36 38 45 48 50 51 53 56 60 62 64 ;-489.079102;-792;0
494;1 6 9 10 14 15 16 19 23 27 28 30 34 36 37 40 43 45 47 49 50 52 59 ;-489.024292;-462;0
495;1 6 9 12 14 16 19 24 25 26 27 30 32 38 47 50 55 56 57 59 60 61 62 ;-488.965668;-460;0
496;1 2 3 8 9 12 15 17 21 22 23 25 27 28 30 31 32 33 34 36 37 39 45 47 51 57 58 59 ;-489.366943;-688;0
497;3 5 8 9 10 11 12 15 18 19 20 24 26 28 29 30 32 33 42 43 52 54 55 57 60 61 ;-489.577454;-594;0
498;5 7 9 10 12 13 14 15 19 20 22 27 28 31 34 35 39 44 45 47 49 52 57 58 59 60 61 64 ;-489.967865;-684;0
499;3 7 8 9 10 13 17 18 20 22 27 29 35 36 38 44 46 47 51 55 56 59 62 ;-489.927856;-470;0
500;1 5 11 13 17 18 24 29 31 33 38 41 42 47 49 53 54 55 59 60 64 ;-489.720001;-386;0
501;8 11 13 14 15 18 24 25 26 29 30 32 34 36 37 48 49 53 54 57 58 59 60 64 ;-489.736542;-498;0
502;2 5 11 12 13 17 19 28 30 31 35 36 39 42 44 45 46 47 49 50 51 54 56 57 60 ;-489.860565;-552;0
503;1 2 4 5 8 14 15 19 20 24 32 36 38 41 43 44 47 52 53 ;-489.498993;-308;0
504;2 3 5 9 12 14 18 21 24 25 27 30 31 32 33 35 37 38 52 54 58 60 ;-489.376984;-428;0
505;3 4 5 7 8 9 13 17 18 20 22 25 26 38 43 44 47 52 54 55 57 58 60 62 ;-489.390106;-496;0
506;4 5 6 8 9 10 13 15 18 25 27 28 31 32 38 40 43 47 51 56 58 60 62 ;-489.332001;-460;0
507;1 3 6 7 10 12 17 19 21 25 26 27 29 33 34 39 42 46 53 56 58 59 ;-489.183441;-414;0
508;2 5 6 7 8 9 10 11 12 14 23 26 28 32 37 38 41 42 44 51 52 59 60 61 62 ;-489.275604;-536;0
509;3 4 6 7 8 9 10 16 21 24 26 28 32 34 36 37 42 48 51 53 54 55 59 62 ;-489.300598;-502;0
510;3 6 10 12 15 20 23 24 25 29 33 34 36 38 41 44 46 50 51 58 61 64 ;-489.188232;-432;0
511;1 11 17 19 24 31 33 35 37 38 39 41 42 46 47 48 50 57 58 62 63 64 ;-489.033264;-410;0
512;1 3 7 8 10 11 13 14 20 22 26 29 30 33 38 39 40 45 48 50 52 55 58 59 60 62 63 ;-489.328125;-640;0
513;2 6 11 14 17 20 23 24 28 33 35 36 37 38 39 40 42 45 47 48 50 52 55 58 59 61 ;-489.532166;-594;0
514;1 5 7 8 11 13 20 22 23 24 26 28 31 32 35 36 42 48 50 54 55 56 62 63 ;-489.556427;-502;0
515;2 3 9 16 17 22 23 24 27 31 33 34 35 36 38 39 43 46 49 53 55 56 57 59 60 63 ;-489.751465;-590;0
516;3 4 7 9 18 20 22 23 24 31 32 35 36 37 41 42 47 48 50 54 56 57 64 ;-489.678284;-452;0
517;2 3 14 16 22 24 26 29 33 36 41 43 45 46 48 50 51 53 56 57 59 60 ;-489.566742;-432;0
518;1 2 3 5 6 8 10 11 15 17 21 22 23 27 36 43 44 52 53 54 55 56 57 62 ;-489.575287;-494;0
519;2 4 5 10 11 12 14 15 18 19 23 25 26 31 36 39 41 42 43 45 47 49 51 52 54 55 58 62 ;-489.953766;-686;0
520;2 6 11 14 19 24 25 38 39 46 47 56 57 61 62 ;-489.373077;-188;0
521;1 2 3 6 8 10 16 25 26 27 31 34 36 37 39 41 44 48 51 53 54 55 60 61 ;-489.404999;-506;0
522;1 2 3 8 10 11 12 22 23 27 28 32 33 35 37 44 45 48 57 60 61 ;-489.191559;-378;0
523;1 5 7 8 10 18 19 20 22 23 24 33 34 35 36 39 40 41 44 47 49 52 56 57 ;-489.185455;-486;0
524;5 8 10 12 16 17 20 21 27 28 29 31 34 38 40 44 53 54 55 57 63 ;-488.973297;-378;0
525;6 10 11 20 21 25 27 31 33 34 35 39 43 46 48 50 56 64 ;-488.579041;-282;0
526;1 4 7 12 17 18 19 25 30 32 33 34 35 37 40 43 44 48 49 51 52 54 55 56 61 64 ;-488.775665;-592;0
527;4 7 8 9 15 19 23 25 28 32 34 35 37 39 41 44 45 46 51 54 55 56 57 61 62 63 64 ;-489.051239;-634;0
528;3 4 6 9 13 17 22 25 27 29 30 36 38 39 40 43 46 50 51 55 57 60 63 64 ;-489.087128;-508;0
529;3 5 7 17 21 33 40 41 42 47 53 54 56 57 62 ;-488.514191;-186;0
530;1 2 5 7 8 11 21 32 33 38 40 41 45 48 52 54 57 60 61 ;-488.177368;-310;0
531;1 4 5 9 15 16 19 28 33 34 35 43 45 49 50 51 54 55 60 62 ;-487.909607;-346;0
532;2 5 11 12 13 15 16 19 25 26 27 28 32 35 38 41 42 45 49 51 52 53 54 56 57 58 59 60 ;-488.263153;-676;0
533;1 3 7 12 17 23 28 29 30 31 32 33 37 38 40 46 47 52 55 58 59 61 63 64 ;-488.288940;-502;0
534;1 2 3 6 7 13 14 18 20 21 23 26 27 29 30 33 35 37 39 44 45 48 49 51 56 57 58 63 64 ;-488.764038;-742;0
535;2 5 8 10 15 18 26 27 33 39 40 41 42 46 48 52 54 55 56 59 60 61 63 ;-488.710266;-460;0
536;2 6 7 10 14 16 17 20 21 22 23 24 28 32 34 36 42 44 49 51 52 56 57 58 60 61 ;-488.869415;-574;0
537;2 4 7 8 9 10 14 19 20 22 26 29 32 33 35 38 42 43 50 55 56 60 62 ;-488.852875;-480;0
538;1 3 6 7 8 9 11 12 15 20 21 22 24 25 29 31 32 34 35 37 39 40 41 42 44 47 48 54 56 61 62 ;-489.505585;-840;0
539;2 4 6 9 13 17 19 20 22 23 25 26 35 38 39 56 61 63 ;-489.113159;-278;0
540;1 2 9 17 18 31 32 35 42 46 47 51 52 53 54 56 60 63 ;-488.718506;-276;0
541;1 3 6 8 10 12 13 14 17 18 22 25 30 31 33 36 38 40 43 45 47 48 49 50 52 54 ;-488.898346;-586;0
542;2 7 18 20 21 26 27 28 30 31 32 35 38 41 43 45 52 58 60 62 63 ;-488.690033;-376;0
543;1 3 4 5 9 13 14 15 16 18 21 27 31 33 34 36 37 42 47 51 53 55 59 60 61 ;-488.788208;-542;0
544;7 9 10 14 15 17 19 22 25 28 31 32 33 37 39 40 41 43 46 49 51 55 62 ;-488.731628;-458;0
545;3 9 11 12 14 16 17 18 24 29 32 36 38 41 45 51 52 53 54 59 60 62 63 64 ;-488.763306;-506;0
546;1 7 8 11 19 20 26 28 30 32 34 38 40 44 49 54 55 57 60 61 63 ;-488.575104;-386;0
547;2 5 6 19 20 21 26 27 42 43 45 48 51 53 59 ;-488.029236;-190;0
548;2 3 4 6 8 11 14 15 16 19 21 22 23 24 25 26 28 30 34 39 46 48 51 55 58 ;-488.113129;-534;0
549;2 4 6 8 10 11 15 17 21 27 30 31 32 33 35 36 38 43 44 46 49 53 58 59 62 ;-488.207642;-540;0
550;3 5 9 12 15 16 20 22 26 27 29 35 36 38 39 40 41 51 53 54 58 62 63 ;-488.181824;-474;0
551;1 3 4 5 6 11 13 17 19 20 22 23 24 27 30 32 33 34 37 38 39 48 49 50 51 54 57 63 64 ;-488.617065;-728;0
552;1 4 6 8 13 14 16 18 20 21 23 24 26 29 32 35 39 41 43 44 49 50 51 56 60 61 63 ;-488.898560;-644;0
553;4 8 9 16 21 22 23 31 33 39 41 42 46 51 52 56 57 58 63 ;-488.578674;-312;0
554;6 8 13 16 21 24 26 28 29 32 34 39 40 41 42 43 44 48 52 53 57 59 63 ;-488.523468;-458;0
555;1 8 9 11 12 16 17 21 22 24 27 28 29 32 33 36 37 39 45 47 48 49 51 54 55 60 63 64 ;-488.868469;-680;0
556;3 5 7 10 12 15 16 17 26 27 32 35 39 40 42 43 46 47 49 55 59 ;-488.665466;-376;0
557;1 2 4 9 13 15 17 22 23 27 28 30 34 37 38 40 44 47 50 53 58 60 61 63 ;-488.700165;-508;0
558;3 4 7 9 12 13 19 25 28 29 31 36 37 38 39 41 42 44 47 48 49 50 57 62 ;-488.720428;-500;0
559;3 4 5 7 9 12 14 15 21 25 29 38 39 40 43 44 45 46 48 54 55 58 60 ;-488.665466;-458;0
560;1 3 10 15 23 25 30 31 32 34 36 38 48 49 52 54 58 61 64 ;-488.364288;-320;0
561;6 7 9 15 18 19 20 21 22 26 29 30 34 35 37 38 41 43 47 48 53 54 57 63 ;-488.381470;-498;0
562;1 14 15 16 18 29 32 39 40 41 44 45 46 48 53 55 57 62 ;-488.003571;-276;0
563;4 10 11 12 21 23 24 26 27 28 30 35 36 39 43 50 51 53 56 58 59 61 62 ;-487.936066;-450;0
564;1 2 7 8 14 15 17 21 23 25 27 28 29 33 39 44 46 48 54 55 57 59 62 63 64 ;-488.031921;-542;0
565;3 9 12 17 18 27 28 30 31 32 36 37 39 43 45 47 50 51 52 54 56 63 ;-487.911499;-420;0
566;1 2 3 6 10 12 16 19 20 23 25 26 34 35 38 40 43 44 47 53 59 ;-487.717316;-378;0
567;5 9 12 13 17 18 25 28 30 33 35 36 39 44 45 46 47 48 52 53 57 60 63 ;-487.664917;-458;0
568;2 4 8 9 13 16 18 21 22 28 29 30 31 33 36 37 44 49 50 54 55 56 59 62 63 ;-487.767609;-546;0
569;2 4 6 8 13 15 16 17 18 19 22 25 27 28 30 33 37 43 44 47 50 51 61 63 64 ;-487.873474;-548;0
570;1 2 7 8 10 13 14 16 17 20 22 23 24 27 29 31 32 36 37 39 44 45 46 48 50 51 57 60 61 62 63 ;-488.515778;-854;0
571;5 6 9 10 20 22 23 25 28 29 32 34 37 41 47 51 54 55 56 57 58 61 63 64 ;-488.539398;-502;0
572;2 8 11 12 13 16 17 21 25 26 28 30 33 37 38 45 48 52 54 61 ;-488.293701;-348;0
573;1 2 10 14 16 19 20 23 26 34 35 38 39 42 46 48 51 53 55 57 59 ;-488.087250;-370;0
574;3 4 6 9 10 12 14 15 22 23 26 29 31 33 35 38 43 49 57 62 ;-487.839722;-346;0
575;1 2 7 12 13 18 20 21 22 26 28 29 33 36 39 44 49 50 51 52 60 61 ;-487.700867;-408;0
576;1 8 14 15 20 22 23 24 26 27 28 29 33 34 47 48 49 50 51 54 57 58 60 64 ;-487.725708;-502;0
577;5 8 9 10 11 12 15 19 20 21 24 25 26 29 30 32 33 38 42 43 44 46 48 49 52 62 63 ;-487.989594;-640;0
578;2 3 4 5 8 11 28 31 33 38 40 44 46 47 48 49 52 53 54 55 56 62 63 ;-487.934265;-456;0
579;1 2 3 5 8 9 10 14 15 16 18 19 20 25 26 28 31 39 42 45 46 47 48 49 50 53 58 64 ;-488.265961;-680;0
580;3 5 6 11 12 13 15 16 17 19 25 28 31 34 37 40 42 43 47 48 49 50 52 57 58 59 61 64 ;-488.610352;-688;0
581;1 5 13 16 17 26 32 38 39 41 45 46 49 51 53 55 56 57 59 63 ;-488.351105;-338;0
582;1 4 6 8 10 13 14 26 30 31 32 34 35 36 40 41 42 47 54 56 58 ;-488.158081;-376;0
583;8 10 11 12 16 17 19 20 21 23 25 28 32 35 37 38 39 41 42 43 45 46 48 50 53 59 63 ;-488.411652;-636;0
584;7 9 11 12 14 17 20 21 22 33 34 38 39 40 44 47 50 52 53 56 60 62 64 ;-488.366425;-462;0
585;1 5 6 10 12 14 15 18 26 29 35 36 37 41 54 55 56 61 ;-488.013672;-282;0
586;3 6 8 11 20 21 22 23 24 27 30 33 40 41 42 43 44 46 49 50 51 52 53 61 63 ;-488.105804;-542;0
587;1 6 10 12 17 19 21 22 23 26 34 35 36 38 41 47 48 49 53 57 58 62 64 ;-488.054504;-458;0
588;1 2 4 5 10 11 13 14 15 20 21 22 28 30 32 33 34 46 47 50 51 54 ;-487.925171;-412;0
589;1 4 8 11 12 13 14 18 21 22 23 24 29 37 42 43 44 47 50 51 52 53 55 59 ;-487.942261;-498;0
590;1 2 3 16 19 20 21 23 25 29 31 32 35 36 37 38 43 45 47 51 64 ;-487.752533;-376;0
591;2 6 9 11 12 14 16 18 19 21 24 25 26 30 31 34 37 38 41 46 49 50 58 63 ;-487.776642;-502;0
592;1 3 4 6 9 13 16 17 19 20 30 32 37 39 45 46 49 52 57 61 63 64 ;-487.655396;-416;0
593;1 2 7 9 11 12 13 14 15 16 26 34 36 38 39 41 47 49 57 58 59 63 64 ;-487.595276;-452;0
594;3 6 7 10 11 16 19 20 21 22 27 30 35 38 39 40 41 47 51 52 55 56 57 59 61 ;-487.683502;-540;0
595;2 3 5 7 8 16 25 26 30 34 36 37 43 44 52 53 59 61 63 64 ;-487.442017;-344;0
596;1 4 6 7 11 13 20 24 25 27 30 35 36 37 45 46 48 49 51 54 55 56 58 64 ;-487.489929;-516;0
597;1 3 7 9 10 11 15 16 17 18 19 24 25 28 34 37 40 42 49 55 63 ;-487.313232;-382;0
598;3 4 5 8 14 15 17 18 19 21 22 27 28 29 30 33 34 41 43 44 45 48 49 53 55 ;-487.414703;-548;0
599;1 4 5 6 8 10 12 13 16 19 20 21 29 39 40 43 45 46 47 48 49 51 52 53 59 63 ;-487.569275;-580;0
600;1 7 11 13 19 21 22 27 31 33 36 38 39 46 47 50 52 53 54 57 58 59 61 63 ;-487.593323;-502;0
601;5 6 8 9 12 19 21 22 30 35 38 42 44 45 57 61 63 64 ;-487.247925;-280;0
602;4 6 9 12 13 16 17 26 27 32 33 35 37 40 41 42 45 46 48 51 52 54 60 62 ;-487.282379;-508;0
603;2 3 4 6 7 9 10 12 13 15 19 21 26 31 33 35 37 40 43 44 45 47 50 51 52 56 58 59 64 ;-487.701508;-740;0
604;5 7 8 10 11 13 20 21 25 29 30 31 33 34 38 40 45 46 48 49 51 53 54 56 60 62 63 ;-487.956940;-642;0
605;8 9 14 19 21 24 27 28 29 32 33 35 36 40 41 45 51 52 62 ;-487.659515;-308;0
606;4 5 6 7 8 9 10 11 19 22 23 24 25 28 31 36 40 44 47 48 50 51 60 62 ;-487.683167;-502;0
607;4 11 13 19 21 22 27 28 29 32 35 37 38 39 40 45 47 49 52 53 58 59 64 ;-487.644165;-464;0
608;2 5 6 8 11 13 14 18 23 24 27 29 34 42 47 49 50 53 55 56 ;-487.398041;-338;0
609;2 7 8 9 11 12 13 15 16 20 25 28 31 36 38 40 47 49 50 51 52 55 60 62 63 64 ;-487.556641;-584;0
610;1 3 4 8 11 12 13 15 18 19 20 23 25 34 35 36 37 38 40 45 46 48 53 54 56 60 64 ;-487.790161;-630;0
611;1 2 6 7 10 12 13 14 15 17 18 19 25 32 34 35 36 37 39 40 42 43 44 51 52 64 ;-487.944366;-582;0
612;5 6 8 9 14 15 17 18 21 22 23 25 28 31 32 35 36 39 47 54 55 57 ;-487.823517;-414;0
613;1 5 15 16 18 19 32 35 40 43 44 47 49 50 51 57 58 60 61 62 64 ;-487.637848;-374;0
614;4 6 7 9 10 14 16 18 20 22 23 24 29 31 32 33 34 35 43 44 45 47 49 50 51 52 53 54 58 ;-488.045593;-738;0
615;3 4 6 7 8 14 18 19 20 21 22 26 27 28 29 31 36 40 46 47 51 54 55 56 58 64 ;-488.201630;-584;0
616;3 8 9 10 11 12 13 15 16 20 23 24 25 30 34 35 36 38 40 45 46 48 55 56 64 ;-488.272736;-532;0
617;4 7 9 11 12 16 17 18 25 26 27 30 35 37 40 43 44 45 49 53 57 58 59 60 63 64 ;-488.427887;-584;0
618;2 6 8 9 10 13 14 18 19 23 24 25 26 28 29 31 35 36 47 51 54 60 61 ;-488.372162;-454;0
619;4 5 10 11 12 17 19 21 22 25 27 28 30 33 35 37 38 39 41 44 47 52 53 58 ;-488.394196;-502;0
620;1 2 4 5 11 13 14 16 20 22 29 30 31 32 33 41 49 50 51 52 53 57 58 ;-488.332245;-450;0
621;2 6 7 12 13 14 15 26 28 29 31 36 37 39 40 41 46 52 56 57 58 60 61 63 ;-488.344604;-496;0
622;2 3 4 5 9 10 12 15 16 18 22 23 25 27 30 31 32 33 36 37 39 40 43 45 46 50 57 60 ;-488.681671;-698;0
623;3 6 9 10 11 14 16 22 24 25 26 28 29 31 33 40 41 42 46 48 51 52 54 56 57 59 63 ;-488.911713;-632;0
624;1 2 3 4 5 8 12 13 15 16 20 25 30 31 32 33 35 36 38 40 43 44 46 50 51 52 59 60 62 ;-489.294861;-728;0
625;3 4 5 6 9 10 11 14 15 16 20 23 27 28 29 33 35 38 41 44 48 52 54 56 58 62 63 ;-489.548798;-648;0
626;1 3 10 11 13 14 18 19 20 21 25 27 29 31 33 35 41 42 47 53 54 60 62 ;-489.498413;-458;0
627;2 5 6 7 9 10 11 16 25 26 27 28 31 35 36 39 42 47 51 54 55 61 62 ;-489.448151;-458;0
628;3 4 8 9 12 14 20 22 23 38 41 42 43 44 50 51 52 54 55 56 57 59 61 ;-489.391724;-454;0
629;7 11 14 15 17 18 19 24 25 28 29 30 34 35 36 41 44 47 48 50 55 56 58 59 60 62 63 64 ;-489.710663;-690;0
630;11 21 28 33 37 39 40 47 48 51 53 56 57 60 ;-489.190491;-162;0
631;7 8 9 10 11 13 14 17 19 20 22 23 24 26 27 31 33 36 38 39 40 42 50 53 61 ;-489.283691;-548;0
632;4 8 9 11 15 22 23 26 27 32 35 36 39 51 53 54 59 61 62 ;-489.003174;-312;0
633;5 7 8 10 11 12 15 16 18 19 20 22 23 26 27 30 34 41 42 43 44 51 53 57 60 62 ;-489.156403;-586;0
634;1 3 4 11 12 14 15 25 27 28 33 34 43 44 48 50 51 55 56 61 62 64 ;-489.041016;-416;0
635;4 7 9 13 17 18 25 31 40 41 42 43 46 47 49 51 54 55 57 58 61 62 63 64 ;-489.051971;-496;0
636;8 11 13 15 16 17 19 20 24 26 33 42 43 45 47 49 54 56 59 62 63 64 ;-488.933960;-414;0
637;1 2 4 6 9 12 14 15 16 18 23 27 28 30 32 39 40 48 49 50 52 54 58 60 62 ;-489.014130;-540;0
638;5 6 11 14 18 19 20 21 23 24 25 31 33 36 39 41 42 43 46 48 49 50 52 53 55 59 ;-489.175537;-592;0
639;1 2 3 7 10 11 12 13 17 18 21 25 26 27 29 32 34 36 39 40 46 51 52 53 57 61 63 ;-489.405334;-636;0
640;3 6 13 18 20 22 25 26 27 29 33 35 36 37 38 42 47 49 50 54 57 59 60 61 ;-489.418762;-498;0
641;1 2 5 7 8 10 12 15 17 18 19 21 23 24 28 31 37 39 40 43 44 46 47 50 51 52 56 63 ;-489.709839;-676;0
642;4 5 7 8 12 13 15 16 18 20 21 32 33 35 36 37 40 45 46 47 49 50 54 55 56 60 64 ;-489.928345;-630;0
643;4 6 8 11 16 17 21 23 25 27 32 34 35 36 41 47 48 51 55 57 61 62 64 ;-489.878693;-458;0
644;3 5 6 8 10 13 16 23 24 25 26 27 28 32 33 35 37 38 39 41 42 44 45 46 48 52 55 61 63 ;-490.254669;-732;0
645;1 3 4 6 8 10 13 14 17 18 27 28 34 35 36 37 38 39 42 44 48 49 55 59 60 63 ;-490.403107;-586;0
646;1 3 5 8 9 11 12 15 19 22 23 24 25 26 37 38 41 44 45 46 49 50 52 53 54 55 56 57 61 ;-490.770905;-728;0
647;1 3 7 11 14 16 18 20 27 30 31 33 34 35 36 41 45 46 47 53 55 56 58 59 62 63 64 ;-490.998444;-638;0
648;4 5 8 11 17 23 25 30 31 33 34 36 39 41 48 49 50 51 53 56 62 63 ;-490.907410;-432;0
649;4 8 11 13 19 21 22 25 26 27 29 30 31 33 44 47 48 49 55 59 60 61 ;-490.798157;-420;0
650;3 4 6 12 14 15 17 18 20 22 28 29 30 32 33 47 49 50 51 53 55 57 60 62 ;-490.809235;-498;0
651;1 2 5 9 10 11 12 14 16 17 20 21 22 25 27 30 37 42 45 54 61 63 ;-490.682037;-408;0
652;3 5 7 8 9 12 14 19 23 24 26 28 30 33 39 43 49 52 57 58 60 62 ;-490.570557;-418;0
653;1 11 13 15 16 20 23 28 34 37 38 39 43 45 47 48 53 54 56 57 58 59 ;-490.456360;-416;0
654;2 3 7 8 14 15 17 19 25 30 32 36 38 40 43 46 48 49 51 55 58 59 64 ;-490.409790;-460;0
655;1 3 4 7 11 15 16 17 18 24 27 29 33 34 38 44 45 46 47 48 49 51 56 58 60 63 ;-490.567932;-594;0
656;5 6 8 14 15 21 30 32 35 37 39 45 47 50 56 57 59 60 62 64 ;-490.338409;-340;0
657;8 9 13 20 21 24 25 26 28 33 35 36 38 39 41 43 47 48 49 54 55 56 57 59 61 ;-490.417053;-542;0
658;1 5 8 12 13 18 22 24 26 31 35 36 37 38 42 46 48 49 54 57 58 59 60 62 63 ;-490.504547;-548;0
659;2 3 5 6 7 8 9 18 20 22 23 24 25 28 29 31 32 33 34 36 43 44 45 49 50 54 61 ;-490.716248;-630;0
660;1 3 6 8 10 15 21 27 30 31 34 35 36 39 41 42 43 45 47 51 54 55 64 ;-490.675751;-464;0
661;1 2 3 5 8 12 18 19 20 25 26 27 28 30 38 39 40 42 44 48 50 51 53 54 57 58 59 60 ;-490.956116;-676;0
662;2 3 4 5 6 8 11 12 18 19 21 23 33 36 37 43 44 47 49 50 51 54 55 56 60 ;-491.021149;-534;0
663;1 2 3 4 6 7 9 10 11 12 13 14 16 18 22 27 35 40 41 43 47 48 49 50 51 53 54 55 57 60 63 64 ;-491.625946;-892;0
664;1 2 16 17 19 20 21 22 29 30 34 41 43 45 50 52 54 55 56 58 61 ;-491.448792;-374;0
665;1 2 23 24 26 28 31 32 34 35 36 40 41 42 44 46 52 54 55 58 60 62 64 ;-491.380463;-446;0
666;3 4 7 11 15 22 23 24 27 30 32 35 38 39 40 42 49 50 51 52 57 59 60 ;-491.318329;-450;0
667;3 4 5 6 8 11 18 20 23 24 26 27 28 34 37 39 41 51 52 56 58 60 64 ;-491.259369;-452;0
668;1 2 7 8 9 10 11 13 15 18 20 22 23 24 25 28 33 39 42 44 50 52 58 61 64 ;-491.335327;-542;0
669;2 5 8 9 11 15 22 23 24 26 29 30 34 35 37 38 58 60 ;-491.016449;-278;0
670;2 3 4 6 7 9 10 13 14 16 21 22 23 26 27 32 39 44 49 53 55 56 60 61 62 63 ;-491.167175;-592;0
671;1 3 4 5 9 14 15 16 17 19 21 24 25 27 29 35 38 41 45 49 52 54 57 60 61 ;-491.242920;-542;0
672;2 6 8 13 14 16 18 21 27 29 32 39 41 44 49 51 54 63 ;-490.934509;-284;0
