Trepa-Colinas;;;;
Iteracao;Solucao;MBF;Custo;Best
440;4 6 11 13 15 16 19 23 31 34 38 46 51 52 59 ;-509.127258;-186;0
441;3 5 15 16 20 21 22 23 24 27 28 29 31 32 33 34 36 38 42 45 46 48 50 54 62 63 64 ;-509.392303;-626;0
442;1 2 4 6 8 11 12 15 16 17 21 31 32 33 35 36 43 44 49 53 59 62 ;-509.149323;-402;0
443;2 6 7 9 13 14 15 18 20 21 23 28 29 33 34 38 42 43 46 48 49 50 51 57 58 ;-509.214447;-538;0
444;2 13 15 22 26 29 30 33 36 37 39 41 43 44 47 49 51 54 58 59 61 64 ;-509.013519;-420;0
445;2 4 7 9 12 14 16 20 23 26 27 31 32 34 41 42 44 45 46 48 56 59 62 64 ;-508.979767;-494;0
446;3 9 15 16 19 23 24 26 27 29 31 32 35 39 40 42 43 45 47 51 52 54 56 57 61 62 ;-509.152466;-586;0
447;3 4 11 12 16 19 20 21 24 27 30 32 34 36 38 44 46 48 50 52 55 56 59 60 ;-509.096191;-484;0
448;2 3 4 5 6 8 9 10 11 12 14 18 19 22 27 30 32 34 37 38 45 46 49 50 51 53 54 56 61 62 64 ;-509.794647;-822;0
449;1 3 4 12 22 24 30 34 35 36 39 43 44 47 52 54 55 56 60 63 ;-509.385315;-326;0
450;1 2 4 5 9 10 11 12 13 14 15 16 19 21 22 24 28 36 39 45 46 47 48 51 52 53 55 61 62 ;-509.862213;-724;0
451;2 10 12 13 17 18 19 24 25 32 35 36 39 44 48 58 59 60 63 ;-509.419067;-310;0
452;2 4 8 10 12 14 15 16 20 38 39 40 41 44 45 46 47 48 49 50 51 52 57 64 ;-509.358398;-482;0
453;2 9 12 16 18 19 20 22 23 24 30 35 37 38 43 44 48 52 53 54 55 56 57 59 62 64 ;-509.518768;-582;0
454;1 10 11 24 26 27 31 32 33 34 35 38 39 49 58 64 ;-508.867828;-214;0
455;1 2 6 7 13 17 18 20 21 22 26 27 28 29 33 34 37 38 41 42 46 55 57 58 60 ;-508.918671;-532;0
456;1 2 4 5 6 9 10 11 12 14 15 17 19 25 31 34 37 38 39 40 48 55 58 63 64 ;-508.969299;-532;0
457;3 6 7 9 13 14 15 16 18 19 20 21 23 24 29 31 32 34 38 43 46 47 48 50 51 52 60 61 62 63 64 ;-509.667389;-828;0
458;11 12 14 16 17 18 19 23 25 26 27 31 33 34 35 37 38 41 43 45 46 47 48 52 53 54 56 57 59 61 63 ;-510.366821;-830;0
459;2 4 8 10 12 13 14 17 18 20 24 25 27 33 36 37 40 42 45 49 51 54 56 58 60 62 ;-510.531586;-586;0
460;5 7 19 20 21 22 23 24 25 28 29 31 32 41 42 45 46 47 50 52 54 60 61 64 ;-510.478271;-486;0
461;1 2 9 17 21 23 33 34 36 42 48 50 52 55 58 60 64 ;-509.874176;-232;0
462;1 2 3 5 6 10 11 12 14 19 21 22 26 27 30 34 35 38 43 55 61 ;-509.562775;-366;0
463;5 10 13 17 18 20 21 25 35 36 39 40 42 43 44 49 53 57 58 61 ;-509.179260;-332;0
464;3 4 5 6 10 13 20 22 23 24 29 30 31 32 38 42 47 50 56 61 ;-508.814667;-340;0
465;4 6 14 15 24 25 31 33 38 39 41 44 47 48 56 64 ;-508.189240;-218;0
466;2 3 5 9 10 14 15 16 17 18 21 22 25 26 29 30 31 32 34 35 36 42 57 58 61 62 64 ;-508.416321;-614;0
467;1 4 6 10 14 15 18 20 22 24 26 32 35 36 39 42 43 47 48 50 51 52 55 56 59 64 ;-508.565308;-578;0
468;5 13 15 20 21 23 25 27 29 30 33 34 38 39 41 42 48 50 55 56 59 60 62 64 ;-508.551270;-502;0
469;1 7 8 9 10 11 12 23 25 27 29 30 31 36 41 43 47 48 50 54 56 57 58 59 61 63 64 ;-508.801697;-626;0
470;7 12 14 21 23 25 26 27 28 29 30 31 32 33 35 36 40 49 52 56 57 60 ;-508.578735;-404;0
471;1 4 8 10 14 16 24 26 30 33 35 36 40 52 53 54 59 60 63 64 ;-508.216553;-338;0
472;1 2 5 7 10 17 18 19 20 21 26 28 29 30 36 40 42 46 48 51 56 62 64 ;-508.080505;-444;0
473;4 5 6 15 19 20 23 36 37 40 41 42 43 45 46 47 52 54 55 56 58 61 62 63 ;-508.038055;-488;0
474;1 2 3 12 14 16 18 19 27 28 31 32 33 34 38 40 41 45 50 56 57 62 63 ;-507.928284;-456;0
475;1 2 4 16 17 18 19 20 21 23 25 29 31 32 34 35 36 37 38 39 43 47 51 52 64 ;-507.970520;-528;0
476;3 4 5 6 7 8 9 13 14 16 17 20 28 29 32 36 37 38 40 41 42 44 45 46 51 52 ;-508.105042;-572;0
477;4 7 8 15 20 22 23 24 25 27 30 31 34 36 37 38 43 45 50 54 56 59 62 63 ;-508.067078;-490;0
478;1 2 4 5 10 13 14 15 16 20 22 29 31 33 35 38 41 42 43 44 45 49 52 53 54 56 57 60 61 62 ;-508.644348;-784;0
479;3 4 5 7 10 14 22 27 32 36 38 39 44 45 46 47 54 55 56 63 ;-508.296448;-342;0
480;1 5 13 17 24 25 28 29 30 35 36 37 38 39 44 45 46 47 57 59 60 63 ;-508.091675;-410;0
481;3 4 10 14 17 23 30 32 34 36 39 42 43 48 49 50 52 53 55 59 60 62 63 ;-507.991699;-460;0
482;5 6 7 11 15 18 20 24 27 29 31 32 33 35 37 38 39 41 44 45 51 53 54 ;-507.875519;-452;0
483;2 4 5 6 7 32 34 36 37 38 40 42 43 51 52 55 57 58 59 62 63 ;-507.590057;-370;0
484;1 3 6 22 26 29 41 45 47 48 50 51 52 54 55 57 58 59 60 61 63 ;-507.301666;-368;0
485;4 6 8 9 10 11 18 21 24 26 29 32 37 38 39 41 42 45 48 49 50 51 52 54 55 61 63 ;-507.579376;-642;0
486;1 9 13 14 16 17 18 21 22 25 27 28 29 33 34 37 38 40 49 53 56 57 58 61 ;-507.530853;-484;0
487;2 3 4 7 8 16 19 21 26 27 28 29 30 35 36 37 38 39 40 47 48 53 58 59 ;-507.490753;-488;0
488;1 4 9 11 12 15 17 25 27 33 35 37 39 46 47 49 56 59 64 ;-507.065582;-300;0
489;1 3 6 17 19 20 23 24 25 27 30 31 32 40 42 48 52 55 56 58 61 63 64 ;-506.936615;-444;0
490;1 2 3 6 9 10 11 14 15 19 20 22 29 30 32 33 34 38 41 42 43 45 46 53 55 56 58 ;-507.179596;-626;0
491;3 6 8 9 11 12 13 14 17 19 20 22 27 28 30 33 34 35 39 43 46 54 55 62 ;-507.148682;-492;0
492;2 5 6 14 17 21 22 23 24 28 29 40 41 42 47 48 53 54 55 57 62 64 ;-506.963409;-416;0
493;1 2 5 7 8 9 11 14 16 18 22 24 33 36 39 40 41 42 44 48 49 52 54 56 57 58 63 ;-507.212982;-630;0
494;7 9 14 18 20 22 24 28 37 39 40 42 43 46 47 49 51 53 55 57 64 ;-506.959503;-382;0
495;3 5 7 9 19 20 21 22 24 31 32 34 35 39 40 41 45 49 59 63 ;-506.630310;-344;0
496;1 3 5 8 9 11 12 13 16 27 28 29 31 37 38 39 41 49 51 52 57 59 60 ;-506.508057;-446;0
497;3 9 10 13 14 16 17 18 21 22 26 30 32 33 36 37 38 39 40 43 45 46 47 56 63 ;-506.567413;-536;0
498;3 9 14 17 18 19 22 24 25 26 27 28 30 32 33 34 36 40 42 48 49 50 54 56 58 59 60 62 64 ;-506.983948;-714;0
499;1 2 5 6 7 17 18 19 22 25 27 30 31 33 37 39 46 47 48 50 53 58 63 ;-506.865723;-448;0
500;2 3 4 6 9 11 17 18 22 24 25 32 33 35 36 37 38 39 40 41 43 49 52 53 54 56 57 64 ;-507.175995;-662;0
501;1 3 8 9 13 14 17 18 19 21 25 26 29 35 36 42 43 51 57 63 64 ;-506.910187;-374;0
502;5 6 7 8 11 12 13 15 22 25 27 28 29 31 34 35 40 41 43 45 48 51 53 55 56 60 61 ;-507.159363;-632;0
503;1 3 8 9 11 15 17 19 23 29 31 32 33 34 35 36 43 48 49 50 51 53 55 57 58 61 62 ;-507.387665;-622;0
504;2 4 8 9 10 13 15 17 18 19 20 22 24 25 28 29 30 31 32 33 36 40 41 49 52 53 56 57 59 61 ;-507.912689;-772;0
505;4 6 7 8 14 15 16 20 26 27 30 31 33 34 41 45 46 49 52 56 57 62 ;-507.722778;-412;0
506;6 7 8 9 13 14 17 18 20 22 24 25 26 27 28 35 37 38 43 44 52 57 59 61 ;-507.691711;-492;0
507;1 6 7 8 13 14 16 17 30 37 38 40 47 48 50 52 56 57 58 59 60 63 ;-507.499023;-410;0
508;4 5 7 8 9 12 15 17 18 20 21 22 24 25 28 29 30 31 32 34 36 37 38 39 40 45 46 48 49 61 62 63 ;-508.244080;-886;0
509;1 2 5 10 13 14 16 17 19 23 30 31 35 37 39 40 43 46 49 51 52 57 58 59 61 ;-508.310425;-542;0
510;1 2 7 9 11 15 18 20 23 30 35 38 46 53 54 56 61 62 ;-507.847046;-272;0
511;2 4 7 12 15 16 17 22 23 29 31 32 35 37 39 43 47 62 63 64 ;-507.506836;-334;0
512;1 2 6 7 8 10 13 15 17 18 20 21 22 26 28 36 45 47 49 50 53 61 63 ;-507.382813;-444;0
513;9 10 12 13 14 15 21 28 30 31 32 34 36 37 41 42 44 47 50 51 52 56 57 59 60 61 62 64 ;-507.711487;-676;0
514;2 3 4 7 8 9 11 12 13 16 20 29 34 36 42 43 44 46 47 48 52 53 55 56 58 63 ;-507.844360;-576;0
515;2 7 9 10 12 13 18 20 24 28 31 32 33 34 35 38 43 45 46 47 51 52 55 58 60 61 62 63 ;-508.182526;-682;0
516;3 7 10 12 13 14 15 17 19 20 23 24 26 27 28 29 36 39 41 44 45 47 51 52 55 ;-508.224792;-530;0
517;5 8 13 16 20 24 30 31 33 34 35 36 39 40 43 44 48 49 56 57 61 62 ;-508.038696;-412;0
518;3 5 6 11 12 13 14 15 17 21 25 26 27 29 31 41 43 44 46 49 53 54 58 59 60 62 ;-508.166016;-574;0
519;1 5 7 10 11 13 15 18 20 28 29 30 32 34 42 44 45 46 50 52 56 60 61 62 63 ;-508.219666;-536;0
520;1 5 9 11 14 17 18 19 20 21 23 24 29 30 31 35 41 42 45 46 49 52 54 57 60 61 64 ;-508.461548;-634;0
521;4 6 18 20 22 23 24 28 30 32 33 34 35 38 41 42 43 46 47 49 50 52 53 56 57 63 64 ;-508.683289;-624;0
522;2 4 6 14 15 18 21 22 31 32 34 36 37 38 39 40 41 44 49 52 53 57 63 64 ;-508.655182;-494;0
523;1 8 9 14 17 18 20 24 25 26 28 34 36 38 40 46 48 49 50 51 52 56 61 64 ;-508.604218;-482;0
524;2 3 5 6 10 11 12 16 18 19 20 21 22 24 25 27 28 31 32 33 34 35 41 56 60 64 ;-508.729004;-574;0
525;3 6 11 12 14 17 19 20 22 23 24 28 29 30 32 34 41 44 48 53 57 58 59 60 62 ;-508.788574;-540;0
526;7 11 16 17 18 19 24 27 28 33 36 37 40 41 47 48 51 52 53 54 55 57 62 63 ;-508.787079;-508;0
527;6 9 10 11 13 16 18 19 20 22 25 27 28 35 36 37 38 39 40 42 44 46 48 49 50 51 52 53 55 60 63 64 ;-509.510437;-890;0
528;2 5 6 8 14 16 20 21 22 29 30 31 33 43 47 54 57 60 62 ;-509.125000;-306;0
529;3 4 9 12 15 17 19 20 21 22 23 25 27 28 33 35 36 38 41 42 49 50 51 52 54 56 60 61 62 ;-509.534973;-726;0
530;2 3 4 8 9 10 11 15 17 19 21 24 30 31 35 39 41 42 47 49 52 55 59 60 63 64 ;-509.686798;-590;0
531;2 12 18 21 23 25 27 29 30 32 34 43 45 46 47 58 61 63 64 ;-509.306976;-308;0
532;1 2 4 5 8 9 10 11 12 16 17 18 19 20 25 28 29 33 34 35 37 42 43 44 45 48 57 58 59 61 ;-509.800751;-772;0
533;1 3 5 6 8 9 11 12 16 17 21 28 33 34 35 37 38 41 44 45 47 48 52 53 54 55 60 62 ;-510.108826;-674;0
534;4 7 12 18 20 24 25 26 27 28 30 31 32 33 34 37 41 42 44 45 50 52 54 55 56 57 58 64 ;-510.408234;-670;0
535;3 7 9 15 16 19 22 23 25 29 31 37 38 40 43 44 48 50 55 61 ;-510.093445;-342;0
536;1 3 4 8 12 13 24 25 26 28 31 32 34 41 42 44 48 51 57 59 60 61 ;-509.914185;-414;0
537;1 3 4 5 6 7 8 9 13 18 21 23 24 25 27 28 29 33 35 42 44 45 51 52 53 55 59 61 ;-510.227173;-678;0
538;1 3 4 6 10 14 17 20 21 23 25 29 31 33 38 42 45 46 47 48 53 54 55 58 63 64 ;-510.360596;-582;0
539;1 9 10 18 20 24 25 33 36 38 40 42 44 46 47 48 50 52 53 54 57 ;-510.100189;-370;0
540;1 2 3 4 5 6 13 14 16 18 19 20 21 22 25 29 33 35 36 38 41 43 44 45 47 48 51 54 58 59 62 63 ;-510.803711;-890;0
541;1 6 8 9 10 14 17 18 20 22 25 26 27 29 33 35 45 53 54 58 61 ;-510.543427;-370;0
542;1 9 12 13 15 18 20 21 22 24 28 29 31 32 37 38 41 44 45 50 52 54 55 56 58 59 63 ;-510.760162;-628;0
543;4 5 9 11 17 19 22 25 26 27 29 31 41 43 50 53 55 57 58 59 60 63 64 ;-510.640869;-446;0
544;7 9 10 12 13 18 19 22 31 34 35 39 42 47 48 52 58 63 64 ;-510.275726;-312;0
545;1 5 6 8 10 13 14 19 22 23 28 29 37 42 49 50 52 54 58 61 62 ;-510.029358;-376;0
546;1 2 6 7 8 11 20 33 40 41 47 48 49 55 56 59 60 64 ;-509.597076;-274;0
547;1 2 4 5 6 9 10 11 13 15 16 20 31 32 36 38 40 45 46 48 56 57 58 59 64 ;-509.638031;-532;0
548;1 2 3 4 5 8 13 17 19 20 21 23 24 26 31 32 34 35 43 50 51 53 54 56 59 60 61 63 ;-509.941620;-676;0
549;1 8 10 13 17 18 19 26 29 30 33 34 36 37 38 39 40 45 47 49 50 51 53 54 55 56 64 ;-510.138428;-618;0
550;2 3 6 8 10 11 13 15 17 22 23 24 25 29 31 32 37 45 53 57 61 62 ;-509.952728;-408;0
551;2 5 6 10 12 14 15 16 18 21 26 31 36 37 42 43 44 46 47 50 52 54 57 60 ;-509.920135;-492;0
552;1 3 5 7 8 15 17 18 19 20 21 22 23 33 34 37 40 42 43 45 49 50 53 54 57 59 61 ;-510.112305;-616;0
553;2 4 6 8 15 16 19 21 22 23 24 27 28 30 34 36 39 40 42 44 46 47 48 54 59 62 ;-510.227844;-574;0
554;1 5 7 9 12 13 15 19 20 23 31 32 36 46 52 53 58 62 63 ;-509.859192;-306;0
555;2 3 6 7 11 16 17 18 19 20 21 24 28 30 32 34 35 38 39 46 50 53 55 60 62 64 ;-509.989197;-582;0
556;1 2 5 10 12 15 16 17 19 20 21 22 31 33 36 38 39 41 42 43 44 45 47 54 55 57 58 ;-510.215820;-636;0
557;1 3 7 9 11 13 17 18 19 21 25 29 30 32 35 45 47 50 52 56 58 61 ;-510.032318;-408;0
558;3 5 6 11 12 13 14 16 19 20 22 23 25 28 29 32 36 37 38 40 42 44 45 46 47 55 57 59 60 63 64 ;-510.623657;-840;0
559;4 5 7 10 12 13 14 18 20 23 25 26 29 37 42 43 44 47 53 61 62 64 ;-510.447235;-412;0
560;5 14 17 21 23 24 26 28 29 30 32 35 38 42 45 51 54 55 56 61 62 64 ;-510.264282;-408;0
561;8 10 15 18 19 20 25 26 28 35 37 40 41 42 45 47 49 50 51 52 54 56 57 62 64 ;-510.310150;-536;0
562;2 3 7 12 20 21 24 28 29 32 35 36 41 42 49 52 54 55 56 61 62 ;-510.081848;-382;0
563;1 2 4 7 8 9 12 15 16 18 26 31 37 39 43 46 48 50 59 61 63 ;-509.843689;-376;0
564;4 5 8 16 18 20 25 27 28 32 41 42 43 44 45 48 50 52 53 54 56 57 58 60 61 62 63 64 ;-510.120575;-666;0
565;1 9 12 13 16 18 21 22 23 24 29 39 44 46 47 48 56 58 60 61 63 ;-509.883179;-376;0
566;1 2 6 8 9 10 12 18 21 22 28 29 32 33 34 39 42 45 46 53 57 58 59 61 62 ;-509.929321;-536;0
567;1 3 4 5 6 11 16 17 21 22 24 26 30 40 41 42 43 49 50 52 53 55 57 58 60 61 62 63 64 ;-510.320984;-732;0
568;3 4 5 11 12 13 14 15 19 20 24 27 30 32 33 36 46 48 50 51 52 54 55 56 57 58 59 60 64 ;-510.700714;-726;0
569;3 4 6 8 9 11 13 14 16 19 20 21 22 23 24 26 27 29 34 36 38 55 ;-510.509674;-402;0
570;3 5 11 20 23 24 25 27 28 31 32 37 39 40 44 46 51 52 62 64 ;-510.210541;-340;0
571;2 14 17 18 20 21 25 26 29 30 32 33 34 42 44 49 53 58 61 62 63 64 ;-510.014008;-398;0
572;2 8 10 14 15 17 18 19 21 25 34 35 40 41 42 44 47 48 50 51 52 54 59 61 64 ;-510.080414;-548;0
573;2 3 9 10 11 12 14 16 17 21 23 28 29 30 34 35 37 41 43 47 56 ;-509.846436;-376;0
574;2 3 7 10 11 13 14 15 19 21 22 23 26 30 31 36 37 39 41 42 45 46 47 48 53 58 61 62 ;-510.121948;-668;0
575;1 5 10 14 18 20 22 23 25 26 27 28 30 33 34 35 36 38 40 41 42 57 58 59 62 63 64 ;-510.323486;-626;0
576;2 3 4 7 8 9 11 14 18 22 27 28 29 32 33 40 41 43 44 45 50 55 57 58 61 ;-510.388885;-548;0
577;1 2 4 12 14 16 17 18 19 22 26 28 30 32 33 38 39 41 47 49 50 54 55 58 64 ;-510.429810;-534;0
578;1 6 8 12 15 20 22 25 26 29 31 32 35 36 38 40 45 47 50 52 59 61 62 63 64 ;-510.491364;-546;0
579;3 9 10 11 12 13 15 18 20 25 29 30 31 36 37 39 44 45 47 49 50 53 54 56 57 61 63 ;-510.687378;-624;0
580;3 4 5 7 9 11 12 15 17 18 31 33 34 35 36 38 39 40 41 43 44 45 51 55 56 63 64 ;-510.875854;-620;0
581;1 2 4 5 6 8 11 19 23 24 27 34 36 42 43 46 52 53 54 58 61 ;-510.643707;-376;0
582;3 8 9 10 22 27 29 30 34 42 45 56 57 59 60 61 63 ;-510.188995;-246;0
583;2 5 13 18 21 27 29 30 31 33 35 36 40 43 44 45 47 49 50 54 55 62 63 64 ;-510.164673;-496;0
584;3 4 7 13 14 16 17 18 20 21 23 38 39 41 42 45 47 50 51 54 55 59 60 63 ;-510.143829;-498;0
585;1 2 3 5 6 12 13 14 15 18 22 26 29 30 44 52 56 57 58 61 62 ;-509.897430;-366;0
586;10 23 26 28 29 30 31 32 37 40 41 44 47 50 52 53 54 55 60 63 ;-509.604095;-338;0
587;2 6 10 11 12 14 20 22 25 26 28 30 32 33 37 39 41 43 44 46 47 48 51 52 54 60 ;-509.720612;-578;0
588;4 5 6 7 8 10 16 19 21 22 23 29 30 36 39 40 44 46 47 48 49 52 53 57 60 64 ;-509.840149;-580;0
589;2 4 5 6 10 11 12 14 15 17 21 22 25 29 30 37 51 54 56 63 64 ;-509.602722;-370;0
590;8 11 14 16 23 24 27 30 33 37 38 40 41 42 43 46 47 48 49 53 54 58 59 60 62 63 ;-509.711853;-574;0
591;1 3 6 7 10 12 16 17 18 19 22 24 27 28 36 38 39 40 42 43 46 47 48 50 53 56 58 59 61 ;-510.101532;-740;0
592;4 8 10 13 15 16 20 24 28 32 33 34 35 36 40 42 46 47 52 55 58 61 63 64 ;-510.070953;-492;0
593;5 7 8 9 10 20 21 24 25 26 28 29 32 34 35 37 38 39 40 41 42 43 44 50 51 53 57 58 ;-510.344025;-672;0
594;1 5 9 12 16 17 21 23 28 29 30 32 34 38 41 42 45 46 47 48 50 53 54 55 56 58 60 63 64 ;-510.700348;-722;0
595;2 3 7 14 15 20 23 24 28 30 31 32 39 41 42 46 48 49 52 53 54 57 59 60 61 62 ;-510.823517;-584;0
596;1 2 3 4 6 7 8 9 12 15 17 26 27 28 32 35 36 41 43 44 49 56 61 63 ;-510.798645;-496;0
597;7 11 12 14 18 21 22 23 24 25 26 27 28 29 31 32 33 34 37 38 40 41 45 49 53 54 56 60 ;-511.072021;-674;0
598;1 4 7 13 14 17 19 21 26 30 36 41 42 44 48 52 56 57 60 61 64 ;-510.852844;-380;0
599;5 9 27 29 30 31 36 37 38 40 42 43 45 49 50 51 52 54 56 57 58 62 ;-510.687805;-412;0
600;2 6 10 12 14 16 18 21 29 32 33 35 38 40 42 44 47 49 50 52 58 60 63 ;-510.593323;-454;0
601;2 9 11 13 15 16 18 21 23 27 29 31 32 34 35 36 43 46 52 53 54 55 56 57 59 60 63 64 ;-510.865234;-674;0
602;2 4 7 8 10 13 14 17 23 29 30 31 34 35 36 40 47 56 63 64 ;-510.571442;-334;0
603;1 3 4 11 15 18 26 27 31 32 33 35 41 44 47 50 52 56 59 60 63 ;-510.341614;-372;0
604;1 3 6 14 19 22 29 30 31 32 33 35 38 39 40 41 43 50 51 53 55 57 61 62 64 ;-510.380798;-534;0
605;3 7 8 12 13 16 18 20 22 24 29 31 32 35 38 39 42 49 51 52 53 56 61 63 64 ;-510.426453;-538;0
606;1 9 15 17 19 20 21 25 28 31 33 34 36 37 41 43 44 47 51 54 62 63 ;-510.267334;-414;0
607;1 2 6 14 15 16 17 18 24 29 32 33 34 35 37 38 41 42 43 44 46 47 48 51 56 60 62 63 64 ;-510.616150;-722;0
608;2 4 7 8 9 11 12 14 17 18 21 24 31 38 42 46 48 50 52 57 59 60 62 ;-510.542755;-466;0
609;7 8 12 15 16 17 18 19 23 24 25 26 28 34 36 37 38 40 42 46 47 50 52 57 64 ;-510.587860;-538;0
610;6 9 10 11 13 14 18 19 20 21 22 25 28 29 30 31 32 36 38 40 42 43 47 48 51 54 55 56 60 63 ;-511.039337;-786;0
611;2 4 7 8 9 11 20 24 27 28 29 31 32 37 38 39 40 45 47 49 50 55 56 58 59 63 64 ;-511.227509;-626;0
612;6 8 10 15 19 25 26 34 38 40 41 42 43 44 46 55 56 57 58 59 62 63 ;-511.055542;-406;0
613;3 7 11 20 25 26 27 28 29 31 32 33 35 37 39 44 49 52 57 61 ;-510.760193;-330;0
614;4 5 6 9 12 17 21 22 23 24 25 28 29 30 32 34 41 42 43 52 53 54 56 57 60 64 ;-510.869720;-578;0
615;1 2 3 4 5 6 9 11 12 18 20 23 25 26 28 32 34 37 41 45 50 53 55 63 ;-510.829254;-486;0
616;11 15 19 27 28 31 32 33 34 37 38 49 57 58 59 60 ;-510.324677;-200;0
617;2 5 7 12 14 19 20 21 22 23 26 28 30 32 33 35 39 41 43 45 47 50 54 55 57 ;-510.372772;-540;0
618;4 7 9 12 18 20 26 27 28 29 31 32 35 36 37 38 40 41 42 44 50 51 54 58 60 ;-510.414246;-536;0
619;1 2 3 5 7 8 16 18 20 30 33 34 41 43 44 49 52 53 54 55 56 60 61 62 ;-510.387726;-494;0
620;1 3 5 9 11 12 21 24 35 37 38 43 44 46 48 51 53 55 56 58 59 61 ;-510.222595;-408;0
621;3 6 7 8 12 14 15 16 18 22 25 26 28 29 30 31 34 41 46 51 53 57 59 60 63 ;-510.267303;-538;0
622;1 5 6 8 10 13 20 24 29 30 31 32 35 36 37 38 43 44 47 54 55 59 61 ;-510.186493;-460;0
623;1 5 6 8 10 13 14 17 21 25 26 29 33 35 47 53 57 58 61 62 64 ;-509.951843;-364;0
624;2 5 6 8 9 10 11 14 16 17 18 21 24 25 36 37 40 44 49 55 57 59 61 63 ;-509.926270;-494;0
625;9 19 20 26 28 30 32 34 35 38 40 41 42 46 50 51 52 54 56 57 60 62 64 ;-509.811188;-438;0
626;2 6 8 11 13 14 15 19 20 24 27 29 33 36 37 38 39 40 41 45 47 49 51 53 55 56 57 62 ;-510.076691;-676;0
627;1 5 6 8 9 15 16 17 19 21 24 25 29 31 33 36 38 40 47 48 50 51 52 59 61 63 64 ;-510.261566;-626;0
628;4 9 11 15 18 21 22 25 26 28 30 31 32 40 44 45 47 50 51 54 56 58 61 62 ;-510.238861;-496;0
629;1 2 3 4 7 8 9 10 13 14 15 19 21 22 25 27 31 32 37 39 41 47 48 49 51 53 ;-510.352936;-582;0
630;1 13 15 17 18 19 21 22 24 25 26 29 35 40 41 44 45 47 50 51 53 54 ;-510.196838;-412;0
631;3 4 11 18 21 26 35 37 39 43 45 47 49 52 53 55 56 58 61 62 63 64 ;-510.025360;-402;0
632;1 3 6 8 11 12 15 31 32 33 34 35 36 38 40 41 42 47 50 52 54 58 59 63 ;-509.990509;-488;0
633;1 2 5 6 10 12 13 14 17 19 21 24 32 36 40 42 44 46 48 50 51 55 56 57 59 ;-510.031586;-536;0
634;4 5 8 9 11 13 15 16 20 21 23 29 32 34 36 37 38 42 43 45 46 53 55 56 58 61 62 63 ;-510.293365;-676;0
635;6 8 11 12 17 18 19 26 28 29 35 37 39 43 44 45 47 49 51 53 63 ;-510.075592;-372;0
636;2 3 4 5 9 11 14 15 18 20 22 23 28 29 30 33 34 35 37 38 39 40 41 50 52 58 61 ;-510.273590;-636;0
637;2 3 6 8 9 14 22 23 25 32 33 34 37 46 49 51 57 60 61 62 63 ;-510.078491;-386;0
638;4 7 13 15 17 19 20 22 23 24 25 26 27 28 30 31 33 35 39 41 43 47 49 50 51 54 55 56 57 62 64 ;-510.573669;-826;0
639;1 9 10 11 12 13 15 17 20 22 25 27 29 36 39 42 43 44 45 48 51 52 53 54 55 57 61 ;-510.760559;-630;0
640;8 9 11 13 15 16 17 18 22 26 27 29 31 33 35 43 45 49 50 51 54 55 56 58 59 62 63 ;-510.937500;-624;0
641;1 4 6 14 17 18 19 20 23 27 29 30 31 32 36 40 43 44 45 46 49 51 52 57 59 60 61 62 63 ;-511.266785;-722;0
642;1 4 10 12 15 16 20 23 24 26 34 35 36 37 38 40 44 45 47 49 50 54 55 56 58 60 ;-511.380066;-584;0
643;3 6 9 10 13 14 18 21 22 23 27 28 31 32 38 39 40 43 47 48 54 55 56 57 64 ;-511.421448;-538;0
644;4 6 11 14 15 18 25 28 30 47 53 54 57 61 63 ;-510.922363;-190;0
645;1 5 6 10 12 14 17 19 22 23 26 37 45 46 52 53 ;-510.455811;-210;0
646;1 3 7 9 10 11 13 15 19 23 27 29 30 31 35 36 37 39 43 45 50 55 58 60 ;-510.414856;-484;0
647;3 9 11 12 14 15 16 19 23 32 35 41 43 45 49 50 51 53 54 57 60 63 64 ;-510.321472;-450;0
648;6 8 13 16 17 19 20 25 26 29 30 38 42 43 49 50 51 52 55 59 62 ;-510.114197;-376;0
649;4 5 6 8 16 17 20 22 31 32 33 40 42 45 46 48 50 51 52 53 56 57 61 63 64 ;-510.166412;-544;0
650;2 4 8 9 12 14 16 18 20 21 22 23 26 32 33 35 39 40 41 44 53 54 57 59 60 ;-510.218475;-544;0
651;2 9 10 12 13 14 16 19 22 23 27 32 33 34 36 40 41 46 48 49 51 53 60 ;-510.135162;-456;0
652;2 3 9 10 11 13 17 18 19 21 23 30 35 36 38 40 41 43 44 53 58 61 62 ;-510.046021;-452;0
653;1 5 7 8 10 13 15 19 23 25 27 28 32 33 36 56 63 64 ;-509.684540;-274;0
654;5 6 7 9 13 14 15 16 20 25 26 28 30 31 32 41 42 45 47 54 56 58 60 ;-509.581055;-442;0
655;3 7 8 12 14 15 16 21 23 29 33 34 36 41 43 44 46 50 55 58 61 62 ;-509.432068;-412;0
656;1 3 8 9 12 16 21 28 32 33 35 37 38 40 43 44 48 54 56 58 59 61 62 63 ;-509.408539;-494;0
657;2 5 6 9 10 19 20 22 23 27 28 30 33 34 38 41 43 48 50 51 52 53 55 56 57 58 60 ;-509.598175;-634;0
658;1 6 8 12 16 17 18 19 20 22 23 26 28 31 32 33 39 40 43 44 45 46 47 50 52 54 59 60 ;-509.857147;-680;0
659;5 7 11 13 25 26 27 29 31 33 37 40 41 44 46 50 51 53 55 57 58 61 62 ;-509.772369;-454;0
