Trepa-Colinas;;;;
Iteracao;Solucao;MBF;Custo;Best
975;5 6 10 14 15 22 26 28 ;-24.150768;-30;0
976;1 17 19 28 ;-24.130123;-4;0
977;3 4 5 7 14 17 18 22 23 24 25 28 ;-24.177073;-70;0
978;2 6 9 14 19 20 24 27 ;-24.183027;-30;0
979;7 9 19 22 24 ;-24.170582;-12;0
980;7 10 15 26 ;-24.141836;4;0
981;6 10 13 20 24 ;-24.127420;-10;0
982;6 7 16 18 22 26 ;-24.119144;-16;0
983;3 8 12 13 18 19 20 22 ;-24.129196;-34;0
984;8 15 19 21 22 24 ;-24.127033;-22;0
985;1 5 11 15 18 ;-24.116751;-14;0
986;3 7 14 15 16 17 23 25 26 27 28 ;-24.155172;-62;0
987;2 14 16 17 21 22 24 27 28 ;-24.165148;-34;0
988;9 14 16 23 26 27 ;-24.160931;-20;0
989;5 6 26 27 ;-24.144590;-8;0
990;7 13 14 19 25 26 ;-24.138384;-18;0
991;2 15 19 20 23 ;-24.130171;-16;0
992;1 20 23 26 ;-24.111895;-6;0
993;11 17 18 21 25 27 ;-24.103725;-16;0
994;1 8 13 18 20 21 23 ;-24.103622;-24;0
995;1 2 3 4 6 11 14 15 19 21 25 ;-24.135679;-56;0
996;1 4 5 9 11 20 24 ;-24.139559;-28;0
997;1 3 7 9 11 18 19 ;-24.139418;-24;0
998;1 2 7 12 13 14 19 23 24 26 ;-24.171343;-56;0
999;2 11 17 18 21 28 ;-24.159159;-12;0
667;4 5 6 14 19 25 ;-24.135000;6;1
